id,probe,metric,n,mean
36c54a54057e52be6ba2ab6e4e2b5d0613d3e1df881e9c26c326e40a23bf05c0,scorefile__L39,silent_gap,108,23.74074074074074
36c54a54057e52be6ba2ab6e4e2b5d0613d3e1df881e9c26c326e40a23bf05c0,scorefile__L39,burst_start_distance,108,25.583333333333332
36c54a54057e52be6ba2ab6e4e2b5d0613d3e1df881e9c26c326e40a23bf05c0,acquire__L39,trigger_distance,137,18.613138686131386
36c54a54057e52be6ba2ab6e4e2b5d0613d3e1df881e9c26c326e40a23bf05c0,acquire__L39,silent_gap,87,27.735632183908045
36c54a54057e52be6ba2ab6e4e2b5d0613d3e1df881e9c26c326e40a23bf05c0,acquire__L39,burst_start_distance,87,29.310344827586206
36c54a54057e52be6ba2ab6e4e2b5d0613d3e1df881e9c26c326e40a23bf05c0,report__L39,trigger_distance,92,23.82608695652174
36c54a54057e52be6ba2ab6e4e2b5d0613d3e1df881e9c26c326e40a23bf05c0,report__L39,silent_gap,41,51.21951219512195
36c54a54057e52be6ba2ab6e4e2b5d0613d3e1df881e9c26c326e40a23bf05c0,report__L39,burst_start_distance,41,53.26829268292683
36c54a54057e52be6ba2ab6e4e2b5d0613d3e1df881e9c26c326e40a23bf05c0,motivated__L39,trigger_distance,211,12.454976303317535
36c54a54057e52be6ba2ab6e4e2b5d0613d3e1df881e9c26c326e40a23bf05c0,motivated__L39,silent_gap,102,23.69607843137255
36c54a54057e52be6ba2ab6e4e2b5d0613d3e1df881e9c26c326e40a23bf05c0,motivated__L39,burst_start_distance,102,25.764705882352942
74ff187ca0f468460350644f1fd521692161168b9adacf7c1b66770c268c3c4f,suite__L39,trigger_distance,43,40.51162790697674
74ff187ca0f468460350644f1fd521692161168b9adacf7c1b66770c268c3c4f,suite__L39,silent_gap,37,45.91891891891892
74ff187ca0f468460350644f1fd521692161168b9adacf7c1b66770c268c3c4f,suite__L39,burst_start_distance,37,47.054054054054056
74ff187ca0f468460350644f1fd521692161168b9adacf7c1b66770c268c3c4f,validator__L39,trigger_distance,83,19.951807228915662
74ff187ca0f468460350644f1fd521692161168b9adacf7c1b66770c268c3c4f,validator__L39,silent_gap,42,37.45238095238095
74ff187ca0f468460350644f1fd521692161168b9adacf7c1b66770c268c3c4f,validator__L39,burst_start_distance,42,39.42857142857143
74ff187ca0f468460350644f1fd521692161168b9adacf7c1b66770c268c3c4f,scorefile__L39,trigger_distance,106,16.641509433962263
74ff187ca0f468460350644f1fd521692161168b9adacf7c1b66770c268c3c4f,scorefile__L39,silent_gap,67,24.746268656716417
74ff187ca0f468460350644f1fd521692161168b9adacf7c1b66770c268c3c4f,scorefile__L39,burst_start_distance,67,26.29850746268657
74ff187ca0f468460350644f1fd521692161168b9adacf7c1b66770c268c3c4f,acquire__L39,trigger_distance,82,21.48780487804878
74ff187ca0f468460350644f1fd521692161168b9adacf7c1b66770c268c3c4f,acquire__L39,silent_gap,54,31.11111111111111
74ff187ca0f468460350644f1fd521692161168b9adacf7c1b66770c268c3c4f,acquire__L39,burst_start_distance,54,32.629629629629626
74ff187ca0f468460350644f1fd521692161168b9adacf7c1b66770c268c3c4f,report__L39,trigger_distance,63,26.317460317460316
74ff187ca0f468460350644f1fd521692161168b9adacf7c1b66770c268c3c4f,report__L39,silent_gap,41,38.90243902439025
74ff187ca0f468460350644f1fd521692161168b9adacf7c1b66770c268c3c4f,report__L39,burst_start_distance,41,40.36585365853659
74ff187ca0f468460350644f1fd521692161168b9adacf7c1b66770c268c3c4f,motivated__L39,trigger_distance,121,13.611570247933884
74ff187ca0f468460350644f1fd521692161168b9adacf7c1b66770c268c3c4f,motivated__L39,silent_gap,73,20.904109589041095
74ff187ca0f468460350644f1fd521692161168b9adacf7c1b66770c268c3c4f,motivated__L39,burst_start_distance,73,22.561643835616437
f8e6a4aca9b29195dbc98e33834ca6d49ab417c26849375df79a5d89a77c68ab,suite__L39,trigger_distance,229,13.497816593886462
f8e6a4aca9b29195dbc98e33834ca6d49ab417c26849375df79a5d89a77c68ab,suite__L39,silent_gap,132,21.681818181818183
f8e6a4aca9b29195dbc98e33834ca6d49ab417c26849375df79a5d89a77c68ab,suite__L39,burst_start_distance,132,23.386363636363637
f8e6a4aca9b29195dbc98e33834ca6d49ab417c26849375df79a5d89a77c68ab,validator__L39,trigger_distance,232,12.806034482758621
f8e6a4aca9b29195dbc98e33834ca6d49ab417c26849375df79a5d89a77c68ab,validator__L39,silent_gap,104,26.33653846153846
f8e6a4aca9b29195dbc98e33834ca6d49ab417c26849375df79a5d89a77c68ab,validator__L39,burst_start_distance,104,28.567307692307693
f8e6a4aca9b29195dbc98e33834ca6d49ab417c26849375df79a5d89a77c68ab,scorefile__L39,trigger_distance,241,12.746887966804978
f8e6a4aca9b29195dbc98e33834ca6d49ab417c26849375df79a5d89a77c68ab,scorefile__L39,silent_gap,150,18.873333333333335
f8e6a4aca9b29195dbc98e33834ca6d49ab417c26849375df79a5d89a77c68ab,scorefile__L39,burst_start_distance,150,20.48
f8e6a4aca9b29195dbc98e33834ca6d49ab417c26849375df79a5d89a77c68ab,acquire__L39,trigger_distance,151,20.198675496688743
f8e6a4aca9b29195dbc98e33834ca6d49ab417c26849375df79a5d89a77c68ab,acquire__L39,silent_gap,104,27.875
f8e6a4aca9b29195dbc98e33834ca6d49ab417c26849375df79a5d89a77c68ab,acquire__L39,burst_start_distance,104,29.326923076923077
f8e6a4aca9b29195dbc98e33834ca6d49ab417c26849375df79a5d89a77c68ab,report__L39,trigger_distance,166,15.939759036144578
f8e6a4aca9b29195dbc98e33834ca6d49ab417c26849375df79a5d89a77c68ab,report__L39,silent_gap,70,35.42857142857143
f8e6a4aca9b29195dbc98e33834ca6d49ab417c26849375df79a5d89a77c68ab,report__L39,burst_start_distance,70,37.642857142857146
f8e6a4aca9b29195dbc98e33834ca6d49ab417c26849375df79a5d89a77c68ab,motivated__L39,trigger_distance,208,13.052884615384615
f8e6a4aca9b29195dbc98e33834ca6d49ab417c26849375df79a5d89a77c68ab,motivated__L39,silent_gap,106,23.650943396226417
f8e6a4aca9b29195dbc98e33834ca6d49ab417c26849375df79a5d89a77c68ab,motivated__L39,burst_start_distance,106,25.61320754716981
6385b864a2581d3fe56c6d36b5d7a7cb0985bb4194836048ef7d671827571c3b,suite__L39,trigger_distance,276,10.605072463768115
6385b864a2581d3fe56c6d36b5d7a7cb0985bb4194836048ef7d671827571c3b,suite__L39,silent_gap,143,18.53846153846154
6385b864a2581d3fe56c6d36b5d7a7cb0985bb4194836048ef7d671827571c3b,suite__L39,burst_start_distance,143,20.405594405594407
6385b864a2581d3fe56c6d36b5d7a7cb0985bb4194836048ef7d671827571c3b,validator__L39,trigger_distance,330,8.745454545454546
6385b864a2581d3fe56c6d36b5d7a7cb0985bb4194836048ef7d671827571c3b,validator__L39,silent_gap,122,20.950819672131146
6385b864a2581d3fe56c6d36b5d7a7cb0985bb4194836048ef7d671827571c3b,validator__L39,burst_start_distance,122,23.65573770491803
6385b864a2581d3fe56c6d36b5d7a7cb0985bb4194836048ef7d671827571c3b,scorefile__L39,trigger_distance,299,9.939799331103679
6385b864a2581d3fe56c6d36b5d7a7cb0985bb4194836048ef7d671827571c3b,scorefile__L39,silent_gap,164,16.298780487804876
6385b864a2581d3fe56c6d36b5d7a7cb0985bb4194836048ef7d671827571c3b,scorefile__L39,burst_start_distance,164,18.103658536585368
6385b864a2581d3fe56c6d36b5d7a7cb0985bb4194836048ef7d671827571c3b,acquire__L39,trigger_distance,168,17.81547619047619
6385b864a2581d3fe56c6d36b5d7a7cb0985bb4194836048ef7d671827571c3b,acquire__L39,silent_gap,109,25.91743119266055
6385b864a2581d3fe56c6d36b5d7a7cb0985bb4194836048ef7d671827571c3b,acquire__L39,burst_start_distance,109,27.458715596330276
6385b864a2581d3fe56c6d36b5d7a7cb0985bb4194836048ef7d671827571c3b,report__L39,trigger_distance,148,19.64189189189189
6385b864a2581d3fe56c6d36b5d7a7cb0985bb4194836048ef7d671827571c3b,report__L39,silent_gap,47,58.702127659574465
6385b864a2581d3fe56c6d36b5d7a7cb0985bb4194836048ef7d671827571c3b,report__L39,burst_start_distance,47,61.680851063829785
6385b864a2581d3fe56c6d36b5d7a7cb0985bb4194836048ef7d671827571c3b,motivated__L39,trigger_distance,146,19.28767123287671
6385b864a2581d3fe56c6d36b5d7a7cb0985bb4194836048ef7d671827571c3b,motivated__L39,silent_gap,74,36.08108108108108
6385b864a2581d3fe56c6d36b5d7a7cb0985bb4194836048ef7d671827571c3b,motivated__L39,burst_start_distance,74,38.054054054054056
e3b8e516a3721cbb3355441ee902b1e1d9b6d58253b4eb87179d781dd5020c59,suite__L39,trigger_distance,99,26.242424242424242
e3b8e516a3721cbb3355441ee902b1e1d9b6d58253b4eb87179d781dd5020c59,suite__L39,silent_gap,68,36.75
e3b8e516a3721cbb3355441ee902b1e1d9b6d58253b4eb87179d781dd5020c59,suite__L39,burst_start_distance,68,38.205882352941174
e3b8e516a3721cbb3355441ee902b1e1d9b6d58253b4eb87179d781dd5020c59,validator__L39,trigger_distance,173,14.676300578034683
e3b8e516a3721cbb3355441ee902b1e1d9b6d58253b4eb87179d781dd5020c59,validator__L39,silent_gap,78,30.333333333333332
e3b8e516a3721cbb3355441ee902b1e1d9b6d58253b4eb87179d781dd5020c59,validator__L39,burst_start_distance,78,32.53846153846154
e3b8e516a3721cbb3355441ee902b1e1d9b6d58253b4eb87179d781dd5020c59,scorefile__L39,trigger_distance,241,11.020746887966805
e3b8e516a3721cbb3355441ee902b1e1d9b6d58253b4eb87179d781dd5020c59,scorefile__L39,silent_gap,111,21.756756756756758
e3b8e516a3721cbb3355441ee902b1e1d9b6d58253b4eb87179d781dd5020c59,scorefile__L39,burst_start_distance,111,23.92792792792793
e3b8e516a3721cbb3355441ee902b1e1d9b6d58253b4eb87179d781dd5020c59,acquire__L39,trigger_distance,160,16.71875
e3b8e516a3721cbb3355441ee902b1e1d9b6d58253b4eb87179d781dd5020c59,acquire__L39,silent_gap,98,25.663265306122447
e3b8e516a3721cbb3355441ee902b1e1d9b6d58253b4eb87179d781dd5020c59,acquire__L39,burst_start_distance,98,27.29591836734694
e3b8e516a3721cbb3355441ee902b1e1d9b6d58253b4eb87179d781dd5020c59,report__L39,trigger_distance,43,59.627906976744185
e3b8e516a3721cbb3355441ee902b1e1d9b6d58253b4eb87179d781dd5020c59,report__L39,silent_gap,26,96.96153846153847
e3b8e516a3721cbb3355441ee902b1e1d9b6d58253b4eb87179d781dd5020c59,report__L39,burst_start_distance,26,98.38461538461539
e3b8e516a3721cbb3355441ee902b1e1d9b6d58253b4eb87179d781dd5020c59,motivated__L39,trigger_distance,204,12.47549019607843
e3b8e516a3721cbb3355441ee902b1e1d9b6d58253b4eb87179d781dd5020c59,motivated__L39,silent_gap,104,22.509615384615383
e3b8e516a3721cbb3355441ee902b1e1d9b6d58253b4eb87179d781dd5020c59,motivated__L39,burst_start_distance,104,24.471153846153847
100f5015fa064631b04a8c5ad022d69ecd8e65ebe0503a3f013cc1a1ecd3f11b,suite__L39,trigger_distance,147,15.639455782312925
100f5015fa064631b04a8c5ad022d69ecd8e65ebe0503a3f013cc1a1ecd3f11b,suite__L39,silent_gap,79,27.240506329113924
100f5015fa064631b04a8c5ad022d69ecd8e65ebe0503a3f013cc1a1ecd3f11b,suite__L39,burst_start_distance,79,29.063291139240505
100f5015fa064631b04a8c5ad022d69ecd8e65ebe0503a3f013cc1a1ecd3f11b,validator__L39,trigger_distance,202,11.193069306930694
100f5015fa064631b04a8c5ad022d69ecd8e65ebe0503a3f013cc1a1ecd3f11b,validator__L39,silent_gap,79,26.063291139240505
100f5015fa064631b04a8c5ad022d69ecd8e65ebe0503a3f013cc1a1ecd3f11b,validator__L39,burst_start_distance,79,28.620253164556964
100f5015fa064631b04a8c5ad022d69ecd8e65ebe0503a3f013cc1a1ecd3f11b,scorefile__L39,trigger_distance,185,12.567567567567568
100f5015fa064631b04a8c5ad022d69ecd8e65ebe0503a3f013cc1a1ecd3f11b,scorefile__L39,silent_gap,112,19.107142857142858
100f5015fa064631b04a8c5ad022d69ecd8e65ebe0503a3f013cc1a1ecd3f11b,scorefile__L39,burst_start_distance,112,20.75
100f5015fa064631b04a8c5ad022d69ecd8e65ebe0503a3f013cc1a1ecd3f11b,acquire__L39,trigger_distance,128,17.6171875
100f5015fa064631b04a8c5ad022d69ecd8e65ebe0503a3f013cc1a1ecd3f11b,acquire__L39,silent_gap,90,23.633333333333333
100f5015fa064631b04a8c5ad022d69ecd8e65ebe0503a3f013cc1a1ecd3f11b,acquire__L39,burst_start_distance,90,25.055555555555557
100f5015fa064631b04a8c5ad022d69ecd8e65ebe0503a3f013cc1a1ecd3f11b,report__L39,trigger_distance,116,19.560344827586206
100f5015fa064631b04a8c5ad022d69ecd8e65ebe0503a3f013cc1a1ecd3f11b,report__L39,silent_gap,49,43.93877551020408
100f5015fa064631b04a8c5ad022d69ecd8e65ebe0503a3f013cc1a1ecd3f11b,report__L39,burst_start_distance,49,45.97959183673469
100f5015fa064631b04a8c5ad022d69ecd8e65ebe0503a3f013cc1a1ecd3f11b,motivated__L39,trigger_distance,119,18.689075630252102
100f5015fa064631b04a8c5ad022d69ecd8e65ebe0503a3f013cc1a1ecd3f11b,motivated__L39,silent_gap,66,31.893939393939394
100f5015fa064631b04a8c5ad022d69ecd8e65ebe0503a3f013cc1a1ecd3f11b,motivated__L39,burst_start_distance,66,33.696969696969695
4e7f65aedb6e2c55d3e6bcc186c86063c1e0dbc245461a1dcc13a74cde386ab6,suite__L39,trigger_distance,65,17.338461538461537
4e7f65aedb6e2c55d3e6bcc186c86063c1e0dbc245461a1dcc13a74cde386ab6,suite__L39,silent_gap,42,25.285714285714285
4e7f65aedb6e2c55d3e6bcc186c86063c1e0dbc245461a1dcc13a74cde386ab6,suite__L39,burst_start_distance,42,26.833333333333332
4e7f65aedb6e2c55d3e6bcc186c86063c1e0dbc245461a1dcc13a74cde386ab6,validator__L39,trigger_distance,142,7.795774647887324
4e7f65aedb6e2c55d3e6bcc186c86063c1e0dbc245461a1dcc13a74cde386ab6,validator__L39,silent_gap,52,18.557692307692307
4e7f65aedb6e2c55d3e6bcc186c86063c1e0dbc245461a1dcc13a74cde386ab6,validator__L39,burst_start_distance,52,21.134615384615383
4e7f65aedb6e2c55d3e6bcc186c86063c1e0dbc245461a1dcc13a74cde386ab6,scorefile__L39,trigger_distance,120,9.433333333333334
4e7f65aedb6e2c55d3e6bcc186c86063c1e0dbc245461a1dcc13a74cde386ab6,scorefile__L39,silent_gap,62,16.322580645161292
4e7f65aedb6e2c55d3e6bcc186c86063c1e0dbc245461a1dcc13a74cde386ab6,scorefile__L39,burst_start_distance,62,18.258064516129032
4e7f65aedb6e2c55d3e6bcc186c86063c1e0dbc245461a1dcc13a74cde386ab6,acquire__L39,trigger_distance,50,22.88
4e7f65aedb6e2c55d3e6bcc186c86063c1e0dbc245461a1dcc13a74cde386ab6,acquire__L39,silent_gap,35,31.257142857142856
4e7f65aedb6e2c55d3e6bcc186c86063c1e0dbc245461a1dcc13a74cde386ab6,acquire__L39,burst_start_distance,35,32.68571428571428
4e7f65aedb6e2c55d3e6bcc186c86063c1e0dbc245461a1dcc13a74cde386ab6,report__L39,trigger_distance,32,32.03125
4e7f65aedb6e2c55d3e6bcc186c86063c1e0dbc245461a1dcc13a74cde386ab6,report__L39,silent_gap,20,49.65
4e7f65aedb6e2c55d3e6bcc186c86063c1e0dbc245461a1dcc13a74cde386ab6,report__L39,burst_start_distance,20,50.8
4e7f65aedb6e2c55d3e6bcc186c86063c1e0dbc245461a1dcc13a74cde386ab6,motivated__L39,trigger_distance,45,16.4
4e7f65aedb6e2c55d3e6bcc186c86063c1e0dbc245461a1dcc13a74cde386ab6,motivated__L39,silent_gap,24,28.875
4e7f65aedb6e2c55d3e6bcc186c86063c1e0dbc245461a1dcc13a74cde386ab6,motivated__L39,burst_start_distance,24,30.75
27289e1c40b5b22cb5abcecb96c9842845c26bbf00c3aadb4f95e2a81dcf7883,suite__L39,trigger_distance,78,26.628205128205128
27289e1c40b5b22cb5abcecb96c9842845c26bbf00c3aadb4f95e2a81dcf7883,suite__L39,silent_gap,56,35.69642857142857
27289e1c40b5b22cb5abcecb96c9842845c26bbf00c3aadb4f95e2a81dcf7883,suite__L39,burst_start_distance,56,37.089285714285715
27289e1c40b5b22cb5abcecb96c9842845c26bbf00c3aadb4f95e2a81dcf7883,validator__L39,trigger_distance,234,8.739316239316238
27289e1c40b5b22cb5abcecb96c9842845c26bbf00c3aadb4f95e2a81dcf7883,validator__L39,silent_gap,96,18.864583333333332
27289e1c40b5b22cb5abcecb96c9842845c26bbf00c3aadb4f95e2a81dcf7883,validator__L39,burst_start_distance,96,21.291666666666668
27289e1c40b5b22cb5abcecb96c9842845c26bbf00c3aadb4f95e2a81dcf7883,scorefile__L39,trigger_distance,183,11.595628415300547
27289e1c40b5b22cb5abcecb96c9842845c26bbf00c3aadb4f95e2a81dcf7883,scorefile__L39,silent_gap,108,17.953703703703702
27289e1c40b5b22cb5abcecb96c9842845c26bbf00c3aadb4f95e2a81dcf7883,scorefile__L39,burst_start_distance,108,19.64814814814815
27289e1c40b5b22cb5abcecb96c9842845c26bbf00c3aadb4f95e2a81dcf7883,acquire__L39,trigger_distance,123,17.24390243902439
27289e1c40b5b22cb5abcecb96c9842845c26bbf00c3aadb4f95e2a81dcf7883,acquire__L39,silent_gap,83,24.072289156626507
27289e1c40b5b22cb5abcecb96c9842845c26bbf00c3aadb4f95e2a81dcf7883,acquire__L39,burst_start_distance,83,25.55421686746988
27289e1c40b5b22cb5abcecb96c9842845c26bbf00c3aadb4f95e2a81dcf7883,report__L39,trigger_distance,43,47.48837209302326
27289e1c40b5b22cb5abcecb96c9842845c26bbf00c3aadb4f95e2a81dcf7883,report__L39,silent_gap,24,83.29166666666667
27289e1c40b5b22cb5abcecb96c9842845c26bbf00c3aadb4f95e2a81dcf7883,report__L39,burst_start_distance,24,84.91666666666667
27289e1c40b5b22cb5abcecb96c9842845c26bbf00c3aadb4f95e2a81dcf7883,motivated__L39,trigger_distance,102,19.529411764705884
27289e1c40b5b22cb5abcecb96c9842845c26bbf00c3aadb4f95e2a81dcf7883,motivated__L39,silent_gap,52,36.34615384615385
27289e1c40b5b22cb5abcecb96c9842845c26bbf00c3aadb4f95e2a81dcf7883,motivated__L39,burst_start_distance,52,38.30769230769231
72c505bb2e6041164b5638940f63808527fa8f04a94e43303cc6866203551328,suite__L39,trigger_distance,150,10.386666666666667
72c505bb2e6041164b5638940f63808527fa8f04a94e43303cc6866203551328,suite__L39,silent_gap,76,18.526315789473685
72c505bb2e6041164b5638940f63808527fa8f04a94e43303cc6866203551328,suite__L39,burst_start_distance,76,20.5
72c505bb2e6041164b5638940f63808527fa8f04a94e43303cc6866203551328,validator__L39,trigger_distance,283,5.240282685512367
72c505bb2e6041164b5638940f63808527fa8f04a94e43303cc6866203551328,validator__L39,silent_gap,88,13.636363636363637
72c505bb2e6041164b5638940f63808527fa8f04a94e43303cc6866203551328,validator__L39,burst_start_distance,88,16.806818181818183
72c505bb2e6041164b5638940f63808527fa8f04a94e43303cc6866203551328,scorefile__L39,trigger_distance,292,5.554794520547945
72c505bb2e6041164b5638940f63808527fa8f04a94e43303cc6866203551328,scorefile__L39,silent_gap,118,11.271186440677965
72c505bb2e6041164b5638940f63808527fa8f04a94e43303cc6866203551328,scorefile__L39,burst_start_distance,118,13.728813559322035
72c505bb2e6041164b5638940f63808527fa8f04a94e43303cc6866203551328,acquire__L39,trigger_distance,66,24.545454545454547
72c505bb2e6041164b5638940f63808527fa8f04a94e43303cc6866203551328,acquire__L39,silent_gap,52,29.884615384615383
72c505bb2e6041164b5638940f63808527fa8f04a94e43303cc6866203551328,acquire__L39,burst_start_distance,52,31.153846153846153
72c505bb2e6041164b5638940f63808527fa8f04a94e43303cc6866203551328,report__L39,trigger_distance,33,46.81818181818182
72c505bb2e6041164b5638940f63808527fa8f04a94e43303cc6866203551328,report__L39,silent_gap,23,65.73913043478261
72c505bb2e6041164b5638940f63808527fa8f04a94e43303cc6866203551328,report__L39,burst_start_distance,23,67.1304347826087
72c505bb2e6041164b5638940f63808527fa8f04a94e43303cc6866203551328,motivated__L39,trigger_distance,123,11.414634146341463
72c505bb2e6041164b5638940f63808527fa8f04a94e43303cc6866203551328,motivated__L39,silent_gap,66,19.40909090909091
72c505bb2e6041164b5638940f63808527fa8f04a94e43303cc6866203551328,motivated__L39,burst_start_distance,66,21.272727272727273
cf6d21e4bdd143fcb7f0508c327a3f57d7970379a69dc687b69656a582e43729,suite__L39,trigger_distance,386,12.453367875647668
cf6d21e4bdd143fcb7f0508c327a3f57d7970379a69dc687b69656a582e43729,suite__L39,silent_gap,222,19.914414414414413
cf6d21e4bdd143fcb7f0508c327a3f57d7970379a69dc687b69656a582e43729,suite__L39,burst_start_distance,222,21.653153153153152
cf6d21e4bdd143fcb7f0508c327a3f57d7970379a69dc687b69656a582e43729,validator__L39,trigger_distance,347,13.749279538904899
cf6d21e4bdd143fcb7f0508c327a3f57d7970379a69dc687b69656a582e43729,validator__L39,silent_gap,147,30.095238095238095
cf6d21e4bdd143fcb7f0508c327a3f57d7970379a69dc687b69656a582e43729,validator__L39,burst_start_distance,147,32.435374149659864
cf6d21e4bdd143fcb7f0508c327a3f57d7970379a69dc687b69656a582e43729,scorefile__L39,trigger_distance,360,13.525
cf6d21e4bdd143fcb7f0508c327a3f57d7970379a69dc687b69656a582e43729,scorefile__L39,silent_gap,223,20.219730941704036
cf6d21e4bdd143fcb7f0508c327a3f57d7970379a69dc687b69656a582e43729,scorefile__L39,burst_start_distance,223,21.83408071748879
cf6d21e4bdd143fcb7f0508c327a3f57d7970379a69dc687b69656a582e43729,acquire__L39,trigger_distance,222,21.81081081081081
cf6d21e4bdd143fcb7f0508c327a3f57d7970379a69dc687b69656a582e43729,acquire__L39,silent_gap,137,33.722627737226276
cf6d21e4bdd143fcb7f0508c327a3f57d7970379a69dc687b69656a582e43729,acquire__L39,burst_start_distance,137,35.34306569343066
cf6d21e4bdd143fcb7f0508c327a3f57d7970379a69dc687b69656a582e43729,report__L39,trigger_distance,340,14.044117647058824
cf6d21e4bdd143fcb7f0508c327a3f57d7970379a69dc687b69656a582e43729,report__L39,silent_gap,113,39.24778761061947
cf6d21e4bdd143fcb7f0508c327a3f57d7970379a69dc687b69656a582e43729,report__L39,burst_start_distance,113,42.2212389380531
cf6d21e4bdd143fcb7f0508c327a3f57d7970379a69dc687b69656a582e43729,motivated__L39,trigger_distance,345,13.81159420289855
cf6d21e4bdd143fcb7f0508c327a3f57d7970379a69dc687b69656a582e43729,motivated__L39,silent_gap,172,25.697674418604652
cf6d21e4bdd143fcb7f0508c327a3f57d7970379a69dc687b69656a582e43729,motivated__L39,burst_start_distance,172,27.703488372093023
0a75f3eaa3c0b22708c50a65ec1a43d78e51fe7f5bf550f73c8ec46a2db6f451,suite__L39,trigger_distance,155,10.658064516129032
0a75f3eaa3c0b22708c50a65ec1a43d78e51fe7f5bf550f73c8ec46a2db6f451,suite__L39,silent_gap,81,18.48148148148148
0a75f3eaa3c0b22708c50a65ec1a43d78e51fe7f5bf550f73c8ec46a2db6f451,suite__L39,burst_start_distance,81,20.395061728395063
0a75f3eaa3c0b22708c50a65ec1a43d78e51fe7f5bf550f73c8ec46a2db6f451,validator__L39,trigger_distance,336,4.794642857142857
0a75f3eaa3c0b22708c50a65ec1a43d78e51fe7f5bf550f73c8ec46a2db6f451,validator__L39,silent_gap,106,12.028301886792454
0a75f3eaa3c0b22708c50a65ec1a43d78e51fe7f5bf550f73c8ec46a2db6f451,validator__L39,burst_start_distance,106,15.19811320754717
0a75f3eaa3c0b22708c50a65ec1a43d78e51fe7f5bf550f73c8ec46a2db6f451,scorefile__L39,trigger_distance,257,6.618677042801556
0a75f3eaa3c0b22708c50a65ec1a43d78e51fe7f5bf550f73c8ec46a2db6f451,scorefile__L39,silent_gap,100,14.44
0a75f3eaa3c0b22708c50a65ec1a43d78e51fe7f5bf550f73c8ec46a2db6f451,scorefile__L39,burst_start_distance,100,17.01
0a75f3eaa3c0b22708c50a65ec1a43d78e51fe7f5bf550f73c8ec46a2db6f451,acquire__L39,trigger_distance,128,13.28125
0a75f3eaa3c0b22708c50a65ec1a43d78e51fe7f5bf550f73c8ec46a2db6f451,acquire__L39,silent_gap,82,19.170731707317074
0a75f3eaa3c0b22708c50a65ec1a43d78e51fe7f5bf550f73c8ec46a2db6f451,acquire__L39,burst_start_distance,82,20.73170731707317
0a75f3eaa3c0b22708c50a65ec1a43d78e51fe7f5bf550f73c8ec46a2db6f451,report__L39,trigger_distance,29,34.206896551724135
0a75f3eaa3c0b22708c50a65ec1a43d78e51fe7f5bf550f73c8ec46a2db6f451,report__L39,silent_gap,18,53.5
0a75f3eaa3c0b22708c50a65ec1a43d78e51fe7f5bf550f73c8ec46a2db6f451,report__L39,burst_start_distance,18,54.888888888888886
0a75f3eaa3c0b22708c50a65ec1a43d78e51fe7f5bf550f73c8ec46a2db6f451,motivated__L39,trigger_distance,89,17.584269662921347
0a75f3eaa3c0b22708c50a65ec1a43d78e51fe7f5bf550f73c8ec46a2db6f451,motivated__L39,silent_gap,40,36.9
0a75f3eaa3c0b22708c50a65ec1a43d78e51fe7f5bf550f73c8ec46a2db6f451,motivated__L39,burst_start_distance,40,39.125
06daa46027ce7ccb78d70448d10e2cef0cf4c993eeaa4995fbbdd6d67a8de564,suite__L39,trigger_distance,391,7.10230179028133
06daa46027ce7ccb78d70448d10e2cef0cf4c993eeaa4995fbbdd6d67a8de564,suite__L39,silent_gap,177,13.480225988700566
06daa46027ce7ccb78d70448d10e2cef0cf4c993eeaa4995fbbdd6d67a8de564,suite__L39,burst_start_distance,177,15.67231638418079
06daa46027ce7ccb78d70448d10e2cef0cf4c993eeaa4995fbbdd6d67a8de564,validator__L39,trigger_distance,457,5.960612691466083
06daa46027ce7ccb78d70448d10e2cef0cf4c993eeaa4995fbbdd6d67a8de564,validator__L39,silent_gap,147,15.421768707482993
06daa46027ce7ccb78d70448d10e2cef0cf4c993eeaa4995fbbdd6d67a8de564,validator__L39,burst_start_distance,147,18.53061224489796
06daa46027ce7ccb78d70448d10e2cef0cf4c993eeaa4995fbbdd6d67a8de564,scorefile__L39,trigger_distance,404,6.975247524752476
06daa46027ce7ccb78d70448d10e2cef0cf4c993eeaa4995fbbdd6d67a8de564,scorefile__L39,silent_gap,176,13.715909090909092
06daa46027ce7ccb78d70448d10e2cef0cf4c993eeaa4995fbbdd6d67a8de564,scorefile__L39,burst_start_distance,176,15.988636363636363
06daa46027ce7ccb78d70448d10e2cef0cf4c993eeaa4995fbbdd6d67a8de564,acquire__L39,trigger_distance,147,18.993197278911566
06daa46027ce7ccb78d70448d10e2cef0cf4c993eeaa4995fbbdd6d67a8de564,acquire__L39,silent_gap,92,28.75
06daa46027ce7ccb78d70448d10e2cef0cf4c993eeaa4995fbbdd6d67a8de564,acquire__L39,burst_start_distance,92,30.347826086956523
06daa46027ce7ccb78d70448d10e2cef0cf4c993eeaa4995fbbdd6d67a8de564,report__L39,trigger_distance,182,15.082417582417582
06daa46027ce7ccb78d70448d10e2cef0cf4c993eeaa4995fbbdd6d67a8de564,report__L39,silent_gap,53,48.35849056603774
06daa46027ce7ccb78d70448d10e2cef0cf4c993eeaa4995fbbdd6d67a8de564,report__L39,burst_start_distance,53,51.490566037735846
06daa46027ce7ccb78d70448d10e2cef0cf4c993eeaa4995fbbdd6d67a8de564,motivated__L39,trigger_distance,185,14.67027027027027
